"service_order_id","service_id","reservation_id"
23042,3,5761
23043,6,20633
23044,11,20454
23045,1,6156
23046,1,626
23047,8,6925
23048,1,20839
23049,7,9257
23050,5,2261
23051,3,3707
23052,6,15276
23053,3,1563
23054,1,1727
23055,2,2050
23056,8,22459
23057,2,20841
23058,8,9647
23059,7,12033
23060,2,11347
23061,7,18488
23062,8,14360
23063,1,711
23064,11,16044
23065,10,18210
23066,11,3789
23067,7,10132
23068,2,3945
23069,11,15139
23070,10,19812
23071,7,9045
23072,2,2415
23073,6,4824
23074,3,3144
23075,11,6995
23076,2,14375
23077,2,9208
23078,9,20709
23079,7,1197
23080,8,13013
23081,5,595
23082,5,23014
23083,1,8119
23084,6,10204
23085,11,9098
23086,3,18913
23087,9,6707
23088,6,16795
23089,5,6053
23090,4,17222
23091,1,19141
23092,5,10642
23093,2,17084
23094,6,9268
23095,10,23846
23096,11,24279
23097,7,20294
23098,9,4534
23099,11,21506
23100,2,5529
23101,9,14133
23102,1,2006
23103,10,15312
23104,2,11268
23105,10,9201
23106,4,6312
23107,8,24808
23108,10,16352
23109,8,8008
23110,11,5382
23111,10,24163
23112,4,11160
23113,2,3478
23114,4,12150
23115,6,4488
23116,11,3614
23117,3,11419
23118,11,101
23119,7,995
23120,9,14690
23121,3,10763
23122,3,497
23123,5,4143
23124,3,24155
23125,4,24379
23126,1,2428
23127,5,19438
23128,6,18641
23129,8,11293
23130,11,8590
23131,6,16542
23132,5,13169
23133,2,2235
23134,6,2990
23135,4,2512
23136,7,12497
23137,9,18052
23138,10,6143
23139,5,22058
23140,3,4445
23141,3,3597
23142,3,1667
23143,8,24240
23144,4,23676
23145,4,4485
23146,4,4350
23147,10,6609
23148,5,11289
23149,6,8889
23150,3,11139
23151,6,5685
23152,1,5748
23153,10,12571
23154,11,21372
23155,9,15693
23156,10,19118
23157,6,18097
23158,5,13894
23159,11,4306
23160,5,19980
23161,6,12762
23162,4,16897
23163,6,7654
23164,2,10919
23165,11,3978
23166,5,9045
23167,1,3819
23168,4,66
23169,9,14225
23170,10,18178
23171,11,5332
23172,11,4007
23173,10,2492
23174,5,14411
23175,10,7531
23176,9,7081
23177,11,2982
23178,3,12901
23179,6,15366
23180,3,14122
23181,5,19362
23182,3,11520
23183,8,53
23184,10,16728
23185,9,19473
23186,8,12277
23187,11,7637
23188,4,18155
23189,9,668
23190,10,20981
23191,3,14473
23192,1,9624
23193,7,4078
23194,2,10699
23195,7,17519
23196,4,5049
23197,2,16019
23198,5,23961
23199,6,14685
23200,3,1174
23201,6,1913
23202,9,17421
23203,2,12963
23204,5,22321
23205,7,13279
23206,3,20537
23207,8,24298
23208,6,22012
23209,8,7641
23210,4,3294
23211,6,24050
23212,1,5156
23213,1,13264
23214,4,16276
23215,8,18171
23216,5,3898
23217,3,10338
23218,10,16702
23219,4,16193
23220,6,6053
23221,3,16507
23222,11,21854
23223,3,13458
23224,4,3470
23225,5,520
23226,9,13817
23227,10,8234
23228,8,10065
23229,10,18070
23230,10,20310
23231,6,9227
23232,10,12970
23233,5,3897
23234,5,12965
23235,5,788
23236,9,5019
23237,4,10100
23238,4,5275
23239,6,13671
23240,2,13530
23241,9,16219
23242,10,1608
23243,8,9991
23244,7,13768
23245,4,4660
23246,3,23018
23247,6,20791
23248,1,9668
23249,6,16777
23250,4,18003
23251,9,13480
23252,2,15824
23253,3,7066
23254,5,22978
23255,1,21779
23256,1,1072
23257,7,3092
23258,5,14725
23259,5,5003
23260,11,23295
23261,1,21910
23262,6,524
23263,9,1344
23264,3,3316
23265,4,899
23266,3,18552
23267,9,4281
23268,1,22990
23269,2,8289
23270,3,3117
23271,11,3475
23272,1,8658
23273,8,5258
23274,3,10006
23275,9,7404
23276,2,21148
23277,11,10100
23278,2,18889
23279,2,13676
23280,6,2560
23281,2,12692
23282,5,9751
23283,9,15636
23284,4,15542
23285,7,20591
23286,7,8959
23287,8,23712
23288,5,7138
23289,8,9610
23290,10,6105
23291,9,22103
23292,3,14276
23293,1,16976
23294,6,24596
23295,3,12100
23296,1,19862
23297,6,5516
23298,7,13781
23299,6,18026
23300,7,4845
23301,11,6548
23302,10,16627
23303,4,7251
23304,4,11346
23305,2,19540
23306,5,542
23307,3,20026
23308,4,16364
23309,1,10523
23310,3,5325
23311,3,12446
23312,8,5800
23313,8,15125
23314,10,19712
23315,10,20717
23316,1,8962
23317,3,18955
23318,3,11507
23319,7,10328
23320,5,9722
23321,3,10570
23322,4,9134
23323,9,1511
23324,4,16184
23325,3,3653
23326,5,19396
23327,7,19508
23328,1,18771
23329,7,22334
23330,3,8700
23331,10,20882
23332,6,220
23333,1,3201
23334,7,12691
23335,5,22867
23336,4,16552
23337,11,4120
23338,3,20548
23339,11,11872
23340,5,12540
23341,6,17049
23342,7,16409
23343,11,2873
23344,8,9894
23345,8,3762
23346,6,18120
23347,11,23446
23348,11,21995
23349,10,15331
23350,2,7423
23351,11,716
23352,5,371
23353,8,7403
23354,6,1059
23355,8,8554
23356,1,151
23357,1,11886
23358,4,10995
23359,6,24667
23360,11,7132
23361,2,3339
23362,10,4168
23363,3,7540
23364,11,17612
23365,8,9104
23366,3,23005
23367,6,1715
23368,10,22498
23369,5,3244
23370,11,6261
23371,11,23074
23372,11,9463
23373,8,7536
23374,11,1576
23375,2,24849
23376,4,11817
23377,10,2910
23378,8,15469
23379,1,10927
23380,5,2247
23381,9,18947
23382,5,7706
23383,7,269
23384,6,5335
23385,10,7210
23386,7,18321
23387,10,1766
23388,6,4175
23389,10,15018
23390,10,11382
23391,7,43
23392,3,14321
23393,10,2696
23394,2,19511
23395,6,837
23396,8,6060
23397,4,19732
23398,11,14815
23399,11,10854
23400,1,8413
23401,2,22032
23402,3,9695
23403,5,20838
23404,9,20892
23405,8,19002
23406,8,2388
23407,2,14854
23408,7,22099
23409,11,12993
23410,7,16988
23411,6,13609
23412,2,16473
23413,6,23826
23414,9,9576
23415,3,20641
23416,11,9337
23417,10,14542
23418,9,19093
23419,8,3976
23420,11,20600
23421,8,17899
23422,6,12596
23423,1,3398
23424,10,23133
23425,11,12816
23426,7,16633
23427,1,1222
23428,9,12919
23429,5,16818
23430,11,1928
23431,11,5369
23432,8,15200
23433,7,12005
23434,8,6508
23435,6,21113
23436,4,24475
23437,5,6097
23438,3,22058
23439,2,1713
23440,11,22382
23441,5,18137
23442,8,8203
23443,3,14160
23444,7,9656
23445,10,10091
23446,7,23654
23447,7,11689
23448,7,21858
23449,8,6068
23450,10,3249
23451,1,7675
23452,9,17457
23453,1,12082
23454,6,2289
23455,10,11517
23456,5,11273
23457,7,11279
23458,10,16802
23459,9,8002
23460,11,5738
23461,6,928
23462,5,2301
23463,5,6247
23464,1,1905
23465,9,17114
23466,5,18965
23467,6,514
23468,6,18980
23469,9,4188
23470,3,2833
23471,1,4265
23472,4,22100
23473,3,7521
23474,6,14669
23475,4,17275
23476,2,8326
23477,9,2111
23478,9,22029
23479,5,5336
23480,8,21122
23481,1,20106
23482,1,11694
23483,6,3804
23484,11,3013
23485,6,23565
23486,8,15161
23487,6,11504
23488,3,12054
23489,4,15998
23490,1,21468
23491,10,9593
23492,2,10950
23493,5,22487
23494,3,14213
23495,5,15233
23496,7,22156
23497,6,22736
23498,7,7694
23499,1,21222
23500,5,22687
23501,11,3925
23502,3,6532
23503,6,10806
23504,9,21139
23505,5,9056
23506,1,8861
23507,6,14622
23508,8,13740
23509,9,5028
23510,11,3272
23511,9,10276
23512,10,22515
23513,5,1549
23514,4,11096
23515,10,10455
23516,1,15051
23517,7,20636
23518,5,20430
23519,6,9997
23520,4,3416
23521,11,13891
23522,7,16134
23523,2,13799
23524,4,6754
23525,2,8434
23526,9,17933
23527,1,23079
23528,10,20949
23529,6,22478
23530,7,21884
23531,1,17240
23532,7,12290
23533,11,1710
23534,6,24962
23535,3,16152
23536,11,14883
23537,10,23289
23538,3,2003
23539,4,16130
23540,10,18854
23541,5,22948
23542,1,1831
23543,4,11146
23544,3,19714
23545,9,19477
23546,10,1604
23547,8,21429
23548,8,11596
23549,10,10217
23550,7,17879
23551,5,6990
23552,1,20220
23553,11,3068
23554,8,2305
23555,8,4922
23556,3,22444
23557,4,9964
23558,8,8940
23559,10,18343
23560,9,3666
23561,9,11562
23562,6,11430
23563,9,6274
23564,5,18535
23565,4,4260
23566,4,15968
23567,3,8309
23568,4,7741
23569,9,24960
23570,11,18006
23571,6,13091
23572,7,473
23573,1,14073
23574,5,4507
23575,9,10666
23576,11,19773
23577,5,19849
23578,8,18167
23579,3,12083
23580,9,10142
23581,6,21116
23582,7,4456
23583,10,5336
23584,2,7834
23585,2,20436
23586,11,24591
23587,10,6468
23588,4,9068
23589,9,12939
23590,11,19235
23591,5,11368
23592,10,359
23593,1,18860
23594,5,17375
23595,5,11649
23596,6,23120
23597,7,21255
23598,7,20839
23599,11,14167
23600,5,16716
23601,8,7501
23602,7,9244
23603,10,1481
23604,11,21060
23605,9,3726
23606,2,16043
23607,9,3512
23608,2,16639
23609,9,16516
23610,10,2398
23611,1,13342
23612,9,20733
23613,1,5603
23614,4,11669
23615,11,8223
23616,4,10725
23617,5,15931
23618,3,413
23619,8,6419
23620,3,11540
23621,5,5552
23622,6,13971
23623,3,3036
23624,11,8137
23625,11,5869
23626,3,17693
23627,5,208
23628,3,17461
23629,8,12010
23630,2,24079
23631,2,10663
23632,6,1934
23633,2,15666
23634,7,9330
23635,1,17604
23636,4,21677
23637,6,21181
23638,7,22310
23639,9,21687
23640,3,10379
23641,9,20111
23642,8,13578
23643,2,22238
23644,5,7262
23645,1,17759
23646,6,15399
23647,11,455
23648,8,134
23649,6,6836
23650,1,13280
23651,1,17214
23652,11,7376
23653,5,823
23654,5,21666
23655,7,2958
23656,7,14360
23657,4,3925
23658,8,6438
23659,4,14207
23660,5,4310
23661,8,11912
23662,4,12686
23663,1,17558
23664,10,2634
23665,4,14789
23666,6,6645
23667,6,16259
23668,4,24720
23669,3,5248
23670,4,14451
23671,10,5231
23672,7,2922
23673,10,15008
23674,8,12118
23675,11,11047
23676,10,642
23677,4,5488
23678,8,1857
23679,3,8875
23680,10,7872
23681,3,6289
23682,5,22684
23683,1,4557
23684,7,2834
23685,7,18819
23686,3,22742
23687,2,8695
23688,11,2837
23689,1,19214
23690,8,18080
23691,8,24841
23692,5,11468
23693,4,2481
23694,4,8449
23695,10,8532
23696,2,20785
23697,9,24067
23698,8,5556
23699,1,19887
23700,3,15548
23701,1,20784
23702,6,21825
23703,5,62
23704,9,22202
23705,5,7246
23706,2,9676
23707,7,23615
23708,8,17244
23709,8,14659
23710,10,6611
23711,6,18197
23712,5,625
23713,6,6454
23714,8,13291
23715,2,22484
23716,10,2120
23717,3,18979
23718,10,9808
23719,4,6019
23720,6,6897
23721,1,7642
23722,4,15295
23723,9,23463
23724,7,11032
23725,2,13776
23726,2,7560
23727,2,23485
23728,4,378
23729,1,16584
23730,11,12558
23731,6,24128
23732,7,20637
23733,3,7538
23734,1,21941
23735,6,20220
23736,8,4701
23737,10,24324
23738,9,6641
23739,6,13425
23740,3,6795
23741,5,14822
23742,1,23553
23743,4,12699
23744,5,3168
23745,7,2981
23746,4,11483
23747,7,13476
23748,3,21878
23749,5,6458
23750,10,24788
23751,3,16868
23752,2,19125
23753,6,23934
23754,11,17670
23755,8,8333
23756,4,1047
23757,1,19054
23758,6,565
23759,2,13407
23760,11,5547
23761,11,22488
23762,10,22130
23763,3,1902
23764,1,24342
23765,5,13113
23766,4,6267
23767,4,22164
23768,9,4098
23769,3,22623
23770,5,16831
23771,3,5469
23772,6,24029
23773,8,16065
23774,9,11108
23775,9,21949
23776,1,20855
23777,7,22310
23778,2,2528
23779,2,21213
23780,1,369
23781,3,20528
23782,10,11877
23783,1,336
23784,8,24731
23785,6,11869
23786,6,2196
23787,8,16821
23788,4,10247
23789,10,16948
23790,7,15624
23791,3,7678
23792,9,2614
23793,11,24391
23794,2,18156
23795,10,5595
23796,3,20847
23797,8,3699
23798,11,9171
23799,9,431
23800,7,4425
23801,5,24776
23802,8,22009
23803,11,14853
23804,5,17429
23805,9,12329
23806,4,6108
23807,9,8934
23808,5,7119
23809,1,11389
23810,4,866
23811,1,9545
23812,6,14530
23813,9,3316
23814,8,15220
23815,6,7361
23816,7,15491
23817,4,24133
23818,3,4830
23819,9,22226
23820,2,3357
23821,8,9783
23822,8,13462
23823,4,15665
23824,11,12538
23825,7,1695
23826,11,14886
23827,9,7009
23828,2,24247
23829,11,1095
23830,5,12715
23831,7,11283
23832,6,22158
23833,3,12536
23834,6,4208
23835,2,21114
23836,1,24124
23837,3,15559
23838,2,13764
23839,11,24793
23840,5,4932
23841,6,14518
23842,7,20415
23843,1,7866
23844,7,17084
23845,7,12023
23846,1,15579
23847,3,20687
23848,11,19230
23849,8,11043
23850,5,2436
23851,2,10210
23852,3,13210
23853,4,1323
23854,5,6626
23855,5,2808
23856,11,23493
23857,1,17017
23858,7,1929
23859,7,23764
23860,7,3808
23861,9,316
23862,4,9004
23863,9,12173
23864,1,22146
23865,2,11622
23866,9,23370
23867,7,9507
23868,8,3594
23869,4,20734
23870,6,18408
23871,5,24117
23872,7,637
23873,2,5079
23874,10,9905
23875,4,5919
23876,9,9225
23877,4,14414
23878,7,6116
23879,5,4946
23880,2,15899
23881,5,15131
23882,11,5405
23883,11,14048
23884,6,9461
23885,11,24478
23886,7,14886
23887,1,24769
23888,1,14179
23889,9,20386
23890,3,2714
23891,2,19147
23892,10,21217
23893,4,16246
23894,5,15315
23895,2,23507
23896,7,14207
23897,5,13786
23898,10,9216
23899,4,21059
23900,1,23588
23901,9,9506
23902,2,21213
23903,6,4265
23904,8,3015
23905,1,23118
23906,1,17923
23907,11,20197
23908,11,13077
23909,9,1319
23910,5,5874
23911,6,11612
23912,4,2787
23913,7,22672
23914,5,18
23915,7,1991
23916,9,11144
23917,9,24703
23918,2,18998
23919,9,20050
23920,3,24556
23921,7,23861
23922,5,4280
23923,3,7002
23924,6,9086
23925,11,589
23926,1,20594
23927,5,21537
23928,5,21161
23929,10,6719
23930,5,17854
23931,8,11037
23932,10,14303
23933,3,7090
23934,1,22737
23935,8,24252
23936,9,3000
23937,5,2298
23938,11,13688
23939,8,12830
23940,9,4605
23941,5,23385
23942,4,15573
23943,5,5167
23944,3,24393
23945,11,24253
23946,1,9515
23947,4,8705
23948,1,17789
23949,9,21439
23950,1,22482
23951,10,3669
23952,11,5588
23953,5,13754
23954,4,20125
23955,10,23662
23956,5,11693
23957,9,296
23958,1,4576
23959,11,16795
23960,8,816
23961,1,16851
23962,6,15644
23963,6,4988
23964,11,20993
23965,8,16093
23966,5,16900
23967,5,9497
23968,8,20369
23969,6,22937
23970,4,8253
23971,3,13071
23972,9,15859
23973,11,1043
23974,3,8590
23975,1,21310
23976,4,23826
23977,9,15485
23978,1,5377
23979,8,4935
23980,6,9726
23981,11,12522
23982,3,8946
23983,6,19304
23984,11,8386
23985,10,16954
23986,7,15922
23987,8,17598
23988,2,19212
23989,4,2430
23990,9,15683
23991,5,23368
23992,11,20157
23993,3,3779
23994,7,5394
23995,11,17583
23996,8,6640
23997,10,3803
23998,10,793
23999,5,7855
24000,8,22985
24001,7,19334
24002,3,18765
24003,9,17603
24004,11,22878
24005,6,9409
24006,11,12969
24007,6,7802
24008,9,18766
24009,11,19067
24010,7,14416
24011,10,17287
24012,11,20498
24013,8,2627
24014,8,10685
24015,11,19392
24016,9,3505
24017,2,6546
24018,8,15556
24019,8,20769
24020,9,13068
24021,11,12959
24022,6,16746
24023,9,21341
24024,5,15275
24025,6,15297
24026,9,4862
24027,5,14747
24028,3,22819
24029,7,21798
24030,6,9940
24031,2,17305
24032,2,9907
24033,4,8101
24034,5,290
24035,1,24798
24036,4,16877
24037,9,3897
24038,7,13433
24039,2,2452
24040,2,21427
24041,8,20473
24042,2,7180
24043,8,16689
24044,7,11059
24045,4,24576
24046,11,8267
24047,5,10893
24048,4,9475
24049,8,19083
24050,6,15511
24051,11,23423
24052,3,9352
24053,5,16291
24054,10,1641
24055,3,3828
24056,9,6770
24057,4,16908
24058,10,19599
24059,3,6777
24060,7,13541
24061,2,12626
24062,2,17025
24063,7,23810
24064,4,7866
24065,4,6630
24066,11,16200
24067,8,19560
24068,4,2902
24069,1,10869
24070,2,10453
24071,1,17403
24072,8,12627
24073,5,3639
24074,10,13368
24075,5,18756
24076,3,22401
24077,1,23304
24078,2,6753
24079,7,601
24080,1,18729
24081,4,9120
24082,6,1425
24083,10,5950
24084,3,16923
24085,2,13145
24086,3,1181
24087,1,17495
24088,5,9184
24089,11,14916
24090,3,2317
24091,2,21830
24092,5,14211
24093,1,14292
24094,4,9827
24095,7,11630
24096,7,21808
24097,3,5686
24098,11,19560
24099,9,16706
24100,3,13088
24101,11,9327
24102,5,14467
24103,7,21559
24104,6,13265
24105,3,2274
24106,5,6486
24107,1,575
24108,4,5724
24109,10,3800
24110,5,14154
24111,8,7315
24112,6,1997
24113,9,8991
24114,1,3358
24115,3,6355
24116,1,2189
24117,6,3110
24118,1,21420
24119,9,8992
24120,4,23230
24121,5,14199
24122,11,17551
24123,10,6482
24124,2,12554
24125,7,6175
24126,11,8886
24127,5,24871
24128,10,4804
24129,9,16246
24130,8,12129
24131,5,147
24132,6,10547
24133,10,14752
24134,6,8797
24135,8,12141
24136,11,19339
24137,8,3520
24138,9,11218
24139,9,6307
24140,10,20252
24141,4,12889
24142,2,7311
24143,6,8493
24144,3,24251
24145,7,8109
24146,2,3005
24147,9,24475
24148,1,20171
24149,9,14683
24150,5,10511
24151,2,20810
24152,11,18249
24153,7,3474
24154,10,17708
24155,9,12949
24156,4,8970
24157,6,24464
24158,1,18959
24159,4,22105
24160,4,8296
24161,4,17762
24162,3,3948
24163,11,10668
24164,2,7359
24165,11,16521
24166,3,21377
24167,6,14717
24168,9,16018
24169,2,16059
24170,2,4267
24171,10,682
24172,7,9967
24173,6,18783
24174,5,21464
24175,2,20481
24176,5,15037
24177,9,3426
24178,11,20716
24179,4,9089
24180,1,1791
24181,3,10896
24182,2,11336
24183,11,12222
24184,4,21443
24185,7,14532
24186,9,15946
24187,3,13906
24188,8,6988
24189,4,18875
24190,9,6511
24191,6,13165
24192,2,12067
24193,1,11016
24194,5,3298
24195,4,10860
24196,6,13755
24197,10,5871
24198,1,18719
24199,6,10972
24200,1,17314
24201,5,4577
24202,11,4043
24203,4,20006
24204,6,10651
24205,9,10044
24206,4,9110
24207,7,12919
24208,1,12090
24209,11,7506
24210,9,17128
24211,6,355
24212,3,7147
24213,1,22249
24214,8,15047
24215,4,22450
24216,3,21105
24217,5,8673
24218,6,12171
24219,11,7511
24220,5,20826
24221,6,18306
24222,2,10844
24223,4,23138
24224,3,23049
24225,5,22702
24226,6,13591
24227,5,10912
24228,7,14728
24229,8,20296
24230,11,9210
24231,9,15764
24232,6,12922
24233,11,340
24234,10,3931
24235,4,21243
24236,2,13308
24237,3,20457
24238,4,3918
24239,4,4171
24240,4,17113
24241,10,861
24242,3,274
24243,8,19815
24244,4,8862
24245,8,12783
24246,7,15903
24247,5,23637
24248,4,2359
24249,11,23349
24250,1,15800
24251,11,5151
24252,11,20628
24253,5,17662
24254,9,10984
24255,6,22746
24256,1,16249
24257,3,3672
24258,2,21044
24259,10,24618
24260,7,18585
24261,6,4404
24262,2,9297
24263,11,1673
24264,7,21028
24265,10,4340
24266,4,2384
24267,2,24974
24268,5,20470
24269,5,14756
24270,8,21321
24271,5,24475
24272,1,20002
24273,9,3735
24274,1,8873
24275,10,19927
24276,8,14350
24277,9,8217
24278,9,7889
24279,5,21812
24280,6,2928
24281,6,6471
24282,7,5129
24283,4,22068
24284,1,10564
24285,3,16648
24286,5,6164
24287,1,21371
24288,8,4027
24289,4,5546
24290,1,22385
24291,8,22609
24292,1,1051
24293,7,18732
24294,5,16275
24295,8,2978
24296,2,9800
24297,5,19537
24298,6,140
24299,2,23194
24300,4,1975
24301,1,11728
24302,7,6405
24303,9,23616
24304,10,24332
24305,7,19513
24306,6,8080
24307,4,15428
24308,5,4033
24309,6,24705
24310,9,22964
24311,3,6051
24312,2,19823
24313,11,21944
24314,3,22838
24315,4,16482
24316,4,5016
24317,2,2049
24318,9,17887
24319,4,5444
24320,11,7092
24321,6,21854
24322,2,9167
24323,9,3984
24324,2,11039
24325,5,1932
24326,6,3452
24327,10,12758
24328,7,13319
24329,8,22862
24330,6,20697
24331,7,7025
24332,7,20520
24333,2,16405
24334,11,12358
24335,6,24263
24336,4,7235
24337,2,23248
24338,8,17208
24339,2,15413
24340,3,5779
24341,4,8375
24342,1,24287
24343,10,24645
24344,7,13870
24345,1,5283
24346,11,22220
24347,7,22361
24348,10,14846
24349,7,1452
24350,2,15411
24351,4,7441
24352,5,24462
24353,10,17110
24354,4,16605
24355,7,19834
24356,7,14102
24357,5,11088
24358,6,20719
24359,9,8164
24360,2,9507
24361,9,19243
24362,7,15641
24363,11,10412
24364,2,3471
24365,9,102
24366,1,19691
24367,3,21010
24368,3,19012
24369,11,22630
24370,9,22950
24371,9,240
24372,11,16850
24373,10,4081
24374,6,17845
24375,4,21760
24376,5,5820
24377,9,14277
24378,8,13655
24379,6,24359
24380,1,9899
24381,3,22265
24382,7,16368
24383,4,6106
24384,2,14416
24385,7,13290
24386,11,5153
24387,2,18991
24388,7,23172
24389,8,19332
24390,1,3405
24391,6,23628
24392,9,3360
24393,7,10835
24394,1,5557
24395,6,7409
24396,5,14619
24397,8,13956
24398,4,4932
24399,1,11048
24400,8,2180
24401,2,10417
24402,5,2392
24403,6,19515
24404,3,23219
24405,1,8666
24406,5,4286
24407,3,1315
24408,11,22969
24409,4,2080
24410,5,7308
24411,3,13478
24412,3,1667
24413,3,23915
24414,5,4282
24415,9,13467
24416,4,521
24417,4,4733
24418,4,14225
24419,6,9469
24420,8,403
24421,8,23208
24422,10,18441
24423,6,22627
24424,6,11777
24425,5,4060
24426,3,20741
24427,1,1690
24428,1,8717
24429,4,14831
24430,6,11810
24431,2,18342
24432,6,14409
24433,2,23
24434,1,15433
24435,3,3595
24436,5,22019
24437,6,18948
24438,5,19226
24439,8,6781
24440,7,3136
24441,9,20334
24442,4,8393
24443,6,22672
24444,8,20692
24445,2,703
24446,6,19183
24447,3,9493
24448,9,3042
24449,5,17037
24450,1,22676
24451,6,281
24452,5,5021
24453,2,11614
24454,10,5611
24455,3,20839
24456,6,16028
24457,8,21102
24458,10,24064
24459,7,23411
24460,1,13332
24461,9,22614
24462,2,3381
24463,2,7280
24464,8,8884
24465,7,4318
24466,7,3441
24467,10,21957
24468,1,4849
24469,4,15690
24470,5,13030
24471,2,3145
24472,11,21469
24473,8,9552
24474,8,6331
24475,1,20072
24476,6,23236
24477,8,15880
24478,7,18362
24479,8,6600
24480,7,5673
24481,2,13233
24482,3,7099
24483,2,697
24484,3,16309
24485,2,10939
24486,1,7248
24487,3,15781
24488,5,8467
24489,6,5344
24490,10,21826
24491,9,24544
24492,7,14697
24493,6,5406
24494,1,19579
24495,1,14032
24496,8,16371
24497,7,1829
24498,3,226
24499,6,3896
24500,10,6267
24501,8,1683
24502,4,2512
24503,5,1604
24504,6,12652
24505,6,2213
24506,5,23511
24507,6,17941
24508,6,3372
24509,8,5267
24510,7,20778
24511,1,11255
24512,7,2650
24513,4,7004
24514,10,9378
24515,4,904
24516,9,22342
24517,11,6355
24518,4,19454
24519,3,21279
24520,7,16598
24521,1,2640
24522,2,5095
24523,9,13803
24524,6,4768
24525,3,10452
24526,7,12392
24527,4,23608
24528,6,24816
24529,4,19774
24530,11,5526
24531,1,1211
24532,9,12737
24533,1,24584
24534,10,12402
24535,9,3283
24536,7,11031
24537,4,4222
24538,10,22268
24539,2,7576
24540,7,4934
24541,4,23727
24542,1,17675
24543,2,4509
24544,6,21635
24545,7,8560
24546,7,17947
24547,9,3394
24548,11,5109
24549,11,22853
24550,2,23021
24551,7,22530
24552,3,2702
24553,4,15601
24554,3,14069
24555,5,12115
24556,3,1729
24557,9,6846
24558,8,1350
24559,11,23106
24560,10,4348
24561,7,11857
24562,8,11948
24563,11,22831
